id,answer,pred_base,margin,entropy,top1p,did_sc,sc_label,sc_gap,sc_accepted,p1,p2,p3,p4,p5
generation-for-nlp-873,2,2,7.015625,0.010706422850489616,0.9987356066703796,0,,0.0,0,0.0001374995190417394,0.9987356066703796,0.0002302683424204588,0.0008966094464994967,
generation-for-nlp-874,1,1,10.734375,0.0004986011190339923,0.999958872795105,0,,0.0,0,0.999958872795105,1.112527388613671e-05,8.267601515399292e-06,2.1782230760436505e-05,
generation-for-nlp-875,1,1,11.84375,0.00016529395361430943,0.9999874830245972,0,,0.0,0,0.9999874830245972,3.288718744443031e-06,1.994708782149246e-06,7.183221896411851e-06,
generation-for-nlp-876,2,2,9.421875,0.0011352375149726868,0.9998953342437744,0,,0.0,0,1.3844747627445031e-05,0.9998953342437744,9.817395948630292e-06,8.092565258266404e-05,
generation-for-nlp-877,3,3,8.3125,0.002555405255407095,0.9997327923774719,0,,0.0,0,6.48784771328792e-06,1.544241968076676e-05,0.9997327923774719,0.0002453641500324011,
generation-for-nlp-879,1,1,12.578125,8.764560334384441e-05,0.9999936819076538,0,,0.0,0,0.9999936819076538,1.87386706329562e-06,9.57077759267122e-07,3.4465690532670124e-06,
generation-for-nlp-880,4,4,8.828125,0.0031125512905418873,0.9996914863586426,0,,0.0,0,0.00014650754746980965,4.6100645704427734e-05,0.00011589701898628846,0.9996914863586426,
generation-for-nlp-881,3,3,7.703125,0.004736938513815403,0.999474823474884,0,,0.0,0,1.1119887858512811e-05,6.299845699686557e-05,0.999474823474884,0.0004511772422119975,
generation-for-nlp-882,1,1,6.609375,0.018284710124135017,0.9977044463157654,0,,0.0,0,0.9977044463157654,0.00019675560179166496,0.0013445805525407195,0.0007542413077317178,
generation-for-nlp-883,1,1,12.546875,0.00010103709064424038,0.9999927282333374,0,,0.0,0,0.9999927282333374,2.225270236522192e-06,1.5056931488288683e-06,3.555971261448576e-06,
generation-for-nlp-884,4,4,8.453125,0.004366776440292597,0.9995474219322205,0,,0.0,0,0.00019406300270929933,4.537938366411254e-05,0.00021313653269317,0.9995474219322205,
generation-for-nlp-885,3,3,7.625,0.005124339833855629,0.9994294047355652,0,,0.0,0,3.371911225258373e-05,4.906102185486816e-05,0.9994294047355652,0.000487816781969741,
generation-for-nlp-886,1,1,8.828125,0.0026713102124631405,0.9997386336326599,0,,0.0,0,0.9997386336326599,4.005482333013788e-05,7.483227091142908e-05,0.00014651445962954313,
generation-for-nlp-887,1,1,10.0,0.0007552241440862417,0.9999340772628784,0,,0.0,0,0.9999340772628784,8.664156666782219e-06,1.1842498679470737e-05,4.5396936911856756e-05,
generation-for-nlp-888,2,2,7.09375,0.015236666426062584,0.9981749057769775,0,,0.0,0,0.00082876265514642,0.9981749057769775,0.0003509201924316585,0.0006454409449361265,
generation-for-nlp-889,2,2,9.015625,0.0016743550077080727,0.9998397827148438,0,,0.0,0,2.4679558919160627e-05,0.9998397827148438,1.4061989531910513e-05,0.00012147704546805471,
generation-for-nlp-890,3,3,6.53125,0.012780174612998962,0.9983685612678528,0,,0.0,0,7.130759331630543e-05,0.00010538578499108553,0.9983685612678528,0.0014548058388754725,
generation-for-nlp-892,4,4,6.25,0.02295955829322338,0.9969745874404907,0,,0.0,0,0.0019246137235313654,0.00013303411833476275,0.0009677564958110452,0.9969745874404907,
generation-for-nlp-893,1,1,7.484375,0.007969342172145844,0.9991082549095154,0,,0.0,0,0.9991082549095154,0.0001794000854715705,0.0001510700094513595,0.000561293214559555,
generation-for-nlp-894,4,4,8.890625,0.0016254959627985954,0.999840497970581,0,,0.0,0,0.00013765163021162152,2.601208279884304e-06,1.9220475223846734e-05,0.999840497970581,
generation-for-nlp-895,4,4,7.5,0.005549342837184668,0.9993698000907898,0,,0.0,0,0.0005527358152903616,1.643240284465719e-05,6.10537754255347e-05,0.9993698000907898,
generation-for-nlp-896,3,3,8.6875,0.0018792529590427876,0.9998118281364441,0,,0.0,0,1.121088098443579e-05,8.396561497647781e-06,0.9998118281364441,0.00016864945064298809,
generation-for-nlp-897,3,3,7.15625,0.007670298218727112,0.9990944862365723,0,,0.0,0,1.9206132492399774e-05,0.00010712321090977639,0.9990944862365723,0.000779267749749124,
generation-for-nlp-898,4,4,9.703125,0.0009524039924144745,0.999914288520813,0,,0.0,0,2.0144370864727534e-05,4.565599283523625e-06,6.108704110374674e-05,0.999914288520813,
generation-for-nlp-899,3,3,6.921875,0.010224595665931702,0.9987726807594299,0,,0.0,0,0.0001510192669229582,9.15978234843351e-05,0.9987726807594299,0.0009847694309428334,
generation-for-nlp-900,4,4,9.578125,0.00133368035312742,0.9998772144317627,0,,0.0,0,6.921812746440992e-05,7.410425041598501e-06,4.6109213144518435e-05,0.9998772144317627,
generation-for-nlp-901,4,4,8.78125,0.0018986567156389356,0.9998133778572083,0,,0.0,0,1.3843611668562517e-05,1.9219951354898512e-05,0.00015355731011368334,0.9998133778572083,
generation-for-nlp-902,4,4,3.4375,0.1703222095966339,0.9641625881195068,0,,0.0,0,0.004327586852014065,0.0005168564966879785,0.030992956832051277,0.9641625881195068,
generation-for-nlp-903,3,3,7.203125,0.0074365693144500256,0.9991312623023987,0,,0.0,0,6.599912012461573e-05,5.916122972848825e-05,0.9991312623023987,0.0007436098530888557,
generation-for-nlp-904,1,1,7.53125,0.010865810327231884,0.9987601041793823,0,,0.0,0,0.9987601041793823,0.00030033389339223504,0.0005354030872695148,0.00040414344402961433,
generation-for-nlp-905,2,2,9.40625,0.0013815949205309153,0.9998725652694702,0,,0.0,0,1.4969399671826977e-05,0.9998725652694702,3.023901990673039e-05,8.219817391363904e-05,
generation-for-nlp-909,3,3,6.75,0.011099142953753471,0.9986239671707153,0,,0.0,0,2.4649547412991524e-05,0.00018213687872048467,0.9986239671707153,0.0011692683910951018,
generation-for-nlp-910,4,4,8.96875,0.002051599556580186,0.9998014569282532,0,,0.0,0,6.013319216435775e-05,1.1123522199341096e-05,0.00012730197340715677,0.9998014569282532,
generation-for-nlp-911,4,4,9.609375,0.0009781226981431246,0.9999110698699951,0,,0.0,0,6.709077570121735e-05,4.029114734294126e-06,1.777728903107345e-05,0.9999110698699951,
generation-for-nlp-912,4,4,6.671875,0.015846874564886093,0.998026430606842,0,,0.0,0,0.0012635241728276014,0.00010371637472417206,0.0006062454776838422,0.998026430606842,
generation-for-nlp-913,1,1,7.5625,0.010815570130944252,0.9987651109695435,0,,0.0,0,0.9987651109695435,0.0002650450624059886,0.0004508568672463298,0.0005189330549910665,
generation-for-nlp-914,1,1,9.84375,0.0012272355379536748,0.9998892545700073,0,,0.0,0,0.9998892545700073,1.3630021385324653e-05,4.399825047585182e-05,5.307201718096621e-05,
generation-for-nlp-915,4,4,8.59375,0.0022955015301704407,0.9997702240943909,0,,0.0,0,3.071207174798474e-05,1.3843015040038154e-05,0.00018521749007049948,0.9997702240943909,
generation-for-nlp-916,4,4,6.796875,0.013405697420239449,0.9983722567558289,0,,0.0,0,0.00035651682992465794,0.00015575066208839417,0.0011154424864798784,0.9983722567558289,
generation-for-nlp-917,4,4,7.296875,0.009444858878850937,0.9989020824432373,0,,0.0,0,0.0006769091123715043,4.129172157263383e-05,0.00037971162237226963,0.9989020824432373,
generation-for-nlp-918,2,2,7.765625,0.006372321862727404,0.9993047714233398,0,,0.0,0,0.0004237696703057736,0.9993047714233398,7.137445936677977e-05,0.00020017463248223066,
generation-for-nlp-919,4,4,4.703125,0.0680183470249176,0.988835871219635,0,,0.0,0,0.008965673856437206,0.0005137740517966449,0.0016846004873514175,0.988835871219635,
generation-for-nlp-920,4,4,7.140625,0.009385315701365471,0.9989044666290283,0,,0.0,0,0.00022322147560771555,8.084545697784051e-05,0.0007913888548500836,0.9989044666290283,
generation-for-nlp-921,4,4,9.453125,0.0013540007639676332,0.9998753070831299,0,,0.0,0,3.48049943568185e-05,1.1477468433440663e-05,7.843426283216104e-05,0.9998753070831299,
generation-for-nlp-922,2,2,10.15625,0.0005756044993177056,0.9999502897262573,0,,0.0,0,4.4252901716390625e-06,0.9999502897262573,6.438759101001779e-06,3.88306871172972e-05,
generation-for-nlp-923,1,1,7.40625,0.012946095317602158,0.9984918832778931,0,,0.0,0,0.9984918832778931,0.0004578315420076251,0.0004437455500010401,0.0006065282505005598,
generation-for-nlp-924,4,4,8.484375,0.0030703218653798103,0.9996894598007202,0,,0.0,0,8.21831199573353e-05,2.1776360881631263e-05,0.00020660833979491144,0.9996894598007202,
generation-for-nlp-925,2,2,4.640625,0.12169557064771652,0.9795167446136475,0,,0.0,0,0.00555770006030798,0.9795167446136475,0.005471535958349705,0.009453966282308102,
generation-for-nlp-927,4,4,7.828125,0.005446413531899452,0.9994103908538818,0,,0.0,0,0.00014877285866532475,4.262413858668879e-05,0.00039813679177314043,0.9994103908538818,
generation-for-nlp-929,3,3,9.625,0.0008969384944066405,0.9999185800552368,0,,0.0,0,4.747492312162649e-06,1.0615382961987052e-05,0.9999185800552368,6.605112866964191e-05,
generation-for-nlp-930,4,4,8.6875,0.0030565550550818443,0.9996923208236694,0,,0.0,0,0.0001686292962403968,1.5684969184803776e-05,0.0001233718212461099,0.9996923208236694,
generation-for-nlp-933,2,2,6.359375,0.018742114305496216,0.9976006150245667,0,,0.0,0,0.0004164882411714643,0.9976006150245667,0.00025659098173491657,0.0017262959154322743,
generation-for-nlp-934,4,4,6.984375,0.012261489406228065,0.9985369443893433,0,,0.0,0,0.00041687916382215917,0.00012131874973420054,0.0009248869027942419,0.9985369443893433,
generation-for-nlp-935,4,4,9.4375,0.0020325619261711836,0.9998087286949158,0,,0.0,0,7.030333654256538e-05,4.1329196392325684e-05,7.966411067172885e-05,0.9998087286949158,
generation-for-nlp-936,2,2,6.359375,0.02272023633122444,0.9970831274986267,0,,0.0,0,0.0017254004487767816,0.9970831274986267,0.0004943354870192707,0.0006971248076297343,
generation-for-nlp-937,4,4,7.4375,0.007736756466329098,0.9991174340248108,0,,0.0,0,0.000588235619943589,2.5050094336620532e-05,0.00026931389584206045,0.9991174340248108,
generation-for-nlp-938,2,2,9.203125,0.0022557235788553953,0.9997852444648743,0,,0.0,0,5.390216756495647e-05,0.9997852444648743,6.013221718603745e-05,0.00010070251300930977,
generation-for-nlp-940,2,2,5.421875,0.05378395691514015,0.9919479489326477,0,,0.0,0,0.0032068705186247826,0.9919479489326477,0.0004619935352820903,0.004383272957056761,
generation-for-nlp-941,4,4,0.5,1.029799222946167,0.5353515148162842,0,,0.0,0,0.12133418023586273,0.01860719919204712,0.32470712065696716,0.5353515148162842,
generation-for-nlp-942,4,4,8.765625,0.002276427811011672,0.9997772574424744,0,,0.0,0,4.132789763389155e-05,2.546137875469867e-05,0.00015596985758747905,0.9997772574424744,
generation-for-nlp-943,2,2,8.171875,0.004644440952688456,0.9995162487030029,0,,0.0,0,0.00010226082667941228,0.9995162487030029,9.911459346767515e-05,0.0002823512186296284,
generation-for-nlp-944,4,4,7.984375,0.005618957802653313,0.9993972778320312,0,,0.0,0,5.5591630371054634e-05,0.00020654796389862895,0.0003405399911571294,0.9993972778320312,
generation-for-nlp-945,3,3,7.390625,0.006623230874538422,0.9992457628250122,0,,0.0,0,9.164121001958847e-05,4.6080091124167666e-05,0.9992457628250122,0.000616544799413532,
generation-for-nlp-946,2,2,9.171875,0.0015610832488164306,0.9998531341552734,0,,0.0,0,2.2122911104816012e-05,0.9998531341552734,2.0782550564035773e-05,0.00010390621173428372,
generation-for-nlp-947,2,2,6.390625,0.03311329707503319,0.9955892562866211,0,,0.0,0,0.0015933437971398234,0.9955892562866211,0.0011476423824205995,0.0016698099207133055,
generation-for-nlp-950,4,4,9.421875,0.0012411049101501703,0.9998852014541626,0,,0.0,0,2.7966874768026173e-05,5.862175385118462e-06,8.092483039945364e-05,0.9998852014541626,
generation-for-nlp-951,1,1,9.4375,0.0014438644284382463,0.9998670816421509,0,,0.0,0,0.9998670816421509,7.966876728460193e-05,1.952367165358737e-05,3.3733875170582905e-05,
generation-for-nlp-952,4,4,9.609375,0.0008954808581620455,0.9999185800552368,0,,0.0,0,9.817624231800437e-06,4.565619292407064e-06,6.709127774229273e-05,0.9999185800552368,
generation-for-nlp-953,2,2,9.484375,0.001537949196062982,0.9998584985733032,0,,0.0,0,3.218881829525344e-05,0.9998584985733032,3.321059557492845e-05,7.601982360938564e-05,
generation-for-nlp-954,3,3,7.109375,0.007492646109312773,0.999103844165802,0,,0.0,0,1.6428029994131066e-05,6.29750793450512e-05,0.999103844165802,0.0008166732150129974,
generation-for-nlp-955,1,1,9.09375,0.002605745568871498,0.9997480511665344,0,,0.0,0,0.9997480511665344,5.474896897794679e-05,0.00011233759869355708,8.47968622110784e-05,
generation-for-nlp-956,3,3,8.015625,0.003712459234520793,0.9996048808097839,0,,0.0,0,2.7959033104707487e-05,3.703969923662953e-05,0.9996048808097839,0.00033013123902492225,
generation-for-nlp-957,4,4,7.375,0.012619046494364738,0.9985266923904419,0,,0.0,0,0.0005698004388250411,0.00027769856387749314,0.0006258033099584281,0.9985266923904419,
generation-for-nlp-958,2,2,6.265625,0.024962712079286575,0.9967191815376282,0,,0.0,0,0.001113595557399094,0.9967191815376282,0.0002728983527049422,0.0018942899769172072,
generation-for-nlp-959,2,2,9.96875,0.0008376442710869014,0.9999264478683472,0,,0.0,0,7.766440830891952e-06,0.9999264478683472,1.892411455628462e-05,4.683763472712599e-05,
generation-for-nlp-960,3,3,6.0625,0.01724640652537346,0.9976008534431458,0,,0.0,0,1.614900611457415e-05,6.000083885737695e-05,0.9976008534431458,0.0023229855578392744,
generation-for-nlp-962,4,4,4.6875,0.11055713891983032,0.9815734028816223,0,,0.0,0,0.006310922093689442,0.009039978496730328,0.003075697924941778,0.9815734028816223,
generation-for-nlp-963,4,4,6.890625,0.013794012367725372,0.9983429908752441,0,,0.0,0,0.00040397467091679573,0.00023748444800730795,0.0010155922500416636,0.9983429908752441,
generation-for-nlp-964,4,4,8.8125,0.002739002462476492,0.9997308850288391,0,,0.0,0,8.613074896857142e-05,3.4260443499078974e-05,0.00014882057439535856,0.9997308850288391,
generation-for-nlp-965,2,2,6.0625,0.020924054086208344,0.9971784353256226,0,,0.0,0,8.32676378195174e-05,0.9971784353256226,0.00041631198837421834,0.002322001848369837,
generation-for-nlp-966,4,4,6.8125,0.016455762088298798,0.9979713559150696,0,,0.0,0,0.0007544431136921048,0.00017641775775700808,0.0010977082420140505,0.9979713559150696,
generation-for-nlp-967,3,3,9.5625,0.000888653623405844,0.9999184608459473,0,,0.0,0,3.997789008280961e-06,7.182726221799385e-06,0.9999184608459473,7.031105633359402e-05,
generation-for-nlp-968,3,3,6.765625,0.013619460165500641,0.9983425140380859,0,,0.0,0,0.0003246026171837002,0.00018208555411547422,0.9983425140380859,0.0011508162133395672,
generation-for-nlp-969,2,2,4.625,0.0693720132112503,0.9884514808654785,0,,0.0,0,0.0010374486446380615,0.9884514808654785,0.0008206894854083657,0.009690437465906143,
generation-for-nlp-972,1,1,10.625,0.0005260385223664343,0.9999562501907349,0,,0.0,0,0.9999562501907349,1.1300441656203475e-05,8.139401870721485e-06,2.429976848361548e-05,
generation-for-nlp-973,1,1,7.84375,0.00744200311601162,0.9991771578788757,0,,0.0,0,0.9991771578788757,7.961379014886916e-05,0.00039187283255159855,0.0003512725525069982,
generation-for-nlp-974,4,4,7.515625,0.00963679887354374,0.9988835453987122,0,,0.0,0,0.0005439016385935247,4.534924300969578e-05,0.0005271675763651729,0.9988835453987122,
generation-for-nlp-975,4,4,7.015625,0.010356067679822445,0.9987731575965881,0,,0.0,0,0.00024132823455147445,8.877969958120957e-05,0.0008966432069428265,0.9987731575965881,
generation-for-nlp-976,1,1,12.515625,0.00011293514398857951,0.9999916553497314,0,,0.0,0,0.9999916553497314,3.5559673960960936e-06,1.018801754071319e-06,3.6688461477751844e-06,
generation-for-nlp-977,4,4,8.03125,0.005064257886260748,0.9994655251502991,0,,0.0,0,0.00010885056690312922,0.00010067030962090939,0.0003249677538406104,0.9994655251502991,
generation-for-nlp-978,2,2,6.703125,0.012388510629534721,0.9984737038612366,0,,0.0,0,0.00016581258387304842,0.9984737038612366,0.0001353322877548635,0.0012251983862370253,
generation-for-nlp-979,1,1,9.765625,0.0014115270460024476,0.9998719692230225,0,,0.0,0,0.9998719692230225,2.930864502559416e-05,5.7383545936318114e-05,4.133181209908798e-05,
generation-for-nlp-981,1,1,9.09375,0.002020600950345397,0.9998077750205994,0,,0.0,0,0.9998077750205994,5.063754724687897e-05,2.930676237156149e-05,0.00011234430712647736,
generation-for-nlp-982,4,4,8.9375,0.0020708583761006594,0.9998003840446472,0,,0.0,0,4.683173028752208e-05,2.1441126591525972e-05,0.00013134283653926104,0.9998003840446472,
generation-for-nlp-983,2,2,7.125,0.013305582106113434,0.9984161853790283,0,,0.0,0,0.0006064822664484382,0.9984161853790283,0.00017376008327119052,0.0008034585043787956,
generation-for-nlp-984,2,2,9.546875,0.0014101647539064288,0.9998711347579956,0,,0.0,0,3.535294672474265e-05,0.9998711347579956,2.212330946349539e-05,7.141491369111463e-05,
generation-for-nlp-985,3,3,9.203125,0.0013641312252730131,0.9998716115951538,0,,0.0,0,1.5205118870653678e-05,1.2410056115186308e-05,0.9998716115951538,0.00010071121505461633,
generation-for-nlp-986,1,1,2.6875,0.31530681252479553,0.9230902194976807,0,,0.0,0,0.9230902194976807,0.06281707435846329,0.0031767284963279963,0.010915970429778099,
generation-for-nlp-987,1,1,6.40625,0.019290566444396973,0.9975466132164001,0,,0.0,0,0.9975466132164001,0.00048689779941923916,0.0016471539856866002,0.00031931535340845585,
generation-for-nlp-988,2,2,6.828125,0.01696806773543358,0.9978801012039185,0,,0.0,0,0.0009388338075950742,0.9978801012039185,0.0001005106169031933,0.0010805911151692271,
generation-for-nlp-989,3,3,10.265625,0.0004837964952457696,0.9999583959579468,0,,0.0,0,2.924962018369115e-06,3.814869614870986e-06,0.9999583959579468,3.4807886549970135e-05,
generation-for-nlp-991,2,2,7.453125,0.00763122271746397,0.9991426467895508,0,,0.0,0,0.00018223149527329952,0.9991426467895508,9.602925274521112e-05,0.0005791305447928607,
generation-for-nlp-992,3,3,7.546875,0.0057260459288954735,0.9993595480918884,0,,0.0,0,5.825732660014182e-05,5.4727694077882916e-05,0.9993595480918884,0.0005274188006296754,
generation-for-nlp-993,4,4,6.03125,0.03512764349579811,0.9951604008674622,0,,0.0,0,0.002390861976891756,0.0004354082921054214,0.0020133075304329395,0.9951604008674622,
generation-for-nlp-994,4,4,9.671875,0.0010123898973688483,0.9999088048934937,0,,0.0,0,2.078370744129643e-05,7.410659236484207e-06,6.30258145974949e-05,0.9999088048934937,
generation-for-nlp-995,2,2,8.453125,0.00414320919662714,0.9995774626731873,0,,0.0,0,0.00010551339801168069,0.9995774626731873,0.00010387755901319906,0.00021314292098395526,
generation-for-nlp-996,2,2,7.046875,0.013049274682998657,0.99843829870224,0,,0.0,0,0.0005697499727830291,0.99843829870224,0.00012321707617957145,0.0008687649969942868,
generation-for-nlp-998,3,3,9.125,0.0013194434577599168,0.9998739957809448,0,,0.0,0,9.66498555499129e-06,7.468521744158352e-06,0.9998739957809448,0.00010889505210798234,
generation-for-nlp-999,4,4,5.96875,0.024212412536144257,0.9967177510261536,0,,0.0,0,0.0025490419939160347,0.00019051347044296563,0.0005427223513834178,0.9967177510261536,
generation-for-nlp-1000,1,1,10.234375,0.000911691808141768,0.9999207258224487,0,,0.0,0,0.9999207258224487,2.2826709027867764e-05,2.046172994596418e-05,3.591145286918618e-05,
generation-for-nlp-1001,4,4,8.46875,0.004192227963358164,0.9995711445808411,0,,0.0,0,0.00020983711874578148,7.481973443645984e-05,0.00014421879313886166,0.9995711445808411,
generation-for-nlp-1003,3,3,8.984375,0.0015165634686127305,0.999853253364563,0,,0.0,0,8.33156536828028e-06,1.3005389519094024e-05,0.999853253364563,0.0001253348309546709,
generation-for-nlp-1004,3,3,6.0625,0.0313011109828949,0.995653510093689,0,,0.0,0,0.0023184509482234716,7.57001107558608e-05,0.995653510093689,0.0019523317459970713,
generation-for-nlp-1005,1,1,7.640625,0.005335264839231968,0.9994100332260132,0,,0.0,0,0.9994100332260132,5.826026972499676e-05,5.1414510380709544e-05,0.000480244547361508,
generation-for-nlp-1006,3,3,9.953125,0.00075003772508353,0.9999343156814575,0,,0.0,0,9.07996127352817e-06,9.07996127352817e-06,0.9999343156814575,4.7575595090165734e-05,
generation-for-nlp-1007,3,3,9.828125,0.0007271458161994815,0.9999351501464844,0,,0.0,0,5.594006324827205e-06,5.337838047125842e-06,0.9999351501464844,5.391025115386583e-05,
generation-for-nlp-1008,1,1,5.65625,0.034815188497304916,0.9950997233390808,0,,0.0,0,0.9950997233390808,0.0034784716553986073,0.0004857034655287862,0.000936217955313623,
generation-for-nlp-1009,1,1,8.125,0.004498631693422794,0.9995301961898804,0,,0.0,0,0.9995301961898804,7.481667125830427e-05,9.911597589962184e-05,0.00029590565827675164,
generation-for-nlp-1010,1,1,7.328125,0.006397339981049299,0.9992595314979553,0,,0.0,0,0.9992595314979553,3.941493923775852e-05,4.4662974687526e-05,0.000656317628454417,
generation-for-nlp-1012,1,1,9.171875,0.0018059068825095892,0.9998297691345215,0,,0.0,0,0.9998297691345215,4.00584758608602e-05,2.6270990929333493e-05,0.00010390378156444058,
generation-for-nlp-1014,4,4,8.734375,0.0033925550524145365,0.9996569156646729,0,,0.0,0,0.00015595108561683446,2.626644891279284e-05,0.00016090150165837258,0.9996569156646729,
generation-for-nlp-1016,3,3,5.4375,0.032508447766304016,0.9951685667037964,0,,0.0,0,0.00015769571473356336,0.0003444391186349094,0.9951685667037964,0.004329327028244734,
generation-for-nlp-1019,3,3,6.90625,0.011995098553597927,0.9985645413398743,0,,0.0,0,0.00015336550131905824,0.0002820823574438691,0.9985645413398743,0.001000068848952651,
generation-for-nlp-1021,3,3,8.84375,0.0019341030856594443,0.9998118281364441,0,,0.0,0,2.7531268642633222e-05,1.643967152631376e-05,0.9998118281364441,0.00014425351400859654,
generation-for-nlp-1022,1,1,11.8125,0.00019919633632525802,0.999984860420227,0,,0.0,0,0.999984860420227,4.356832960183965e-06,3.393105089344317e-06,7.4112226684519555e-06,
generation-for-nlp-1023,4,4,7.75,0.007259143982082605,0.999198853969574,0,,0.0,0,0.0002912214840762317,7.961551455082372e-05,0.0004303974565118551,0.999198853969574,
generation-for-nlp-1026,1,1,8.09375,0.00644636619836092,0.9993103742599487,0,,0.0,0,0.9993103742599487,0.00017121937707997859,0.00021308597933966666,0.0003052315441891551,
generation-for-nlp-1027,1,1,6.578125,0.015618806704878807,0.9980570673942566,0,,0.0,0,0.9980570673942566,0.0002775679458864033,0.0002775679458864033,0.0013877524761483073,
generation-for-nlp-1030,3,3,8.59375,0.002069867681711912,0.9997907280921936,0,,0.0,0,5.953928393864771e-06,1.805506326491013e-05,0.9997907280921936,0.00018522128812037408,
generation-for-nlp-1031,2,2,7.03125,0.010962685570120811,0.9986862540245056,0,,0.0,0,0.0008826652192510664,0.9986862540245056,2.707392195588909e-05,0.00040411355439573526,
generation-for-nlp-1033,2,2,8.296875,0.004831616301089525,0.9994927644729614,0,,0.0,0,0.00020982067508157343,0.9994927644729614,4.830346369999461e-05,0.0002491682243999094,
generation-for-nlp-1034,3,3,7.625,0.007388983387500048,0.9991718530654907,0,,0.0,0,0.0004876910534221679,4.0032111428445205e-05,0.9991718530654907,0.000300457701086998,
generation-for-nlp-1035,3,3,7.140625,0.008779595606029034,0.9989758729934692,0,,0.0,0,0.00013969841529615223,9.305920684710145e-05,0.9989758729934692,0.0007914453744888306,
generation-for-nlp-1037,3,3,9.890625,0.0006733546033501625,0.9999401569366455,0,,0.0,0,3.5006573853024747e-06,5.682127266481984e-06,0.9999401569366455,5.064425204182044e-05,
generation-for-nlp-1039,1,1,9.515625,0.001455480931326747,0.9998667240142822,0,,0.0,0,0.9998667240142822,2.8406766432453878e-05,3.11987278109882e-05,7.368153455900028e-05,
generation-for-nlp-1040,3,3,6.125,0.02433573082089424,0.9967380166053772,0,,0.0,0,0.0021803556010127068,9.883909660857171e-05,0.9967380166053772,0.0009827633621171117,
generation-for-nlp-1041,1,1,10.59375,0.00060523662250489,0.9999493360519409,0,,0.0,0,0.9999493360519409,1.2029174285999034e-05,2.5070952688110992e-05,1.363084084005095e-05,
generation-for-nlp-1042,3,3,7.65625,0.005485779605805874,0.9993962049484253,0,,0.0,0,6.601661880267784e-05,6.49931316729635e-05,0.9993962049484253,0.00047279251157306135,
generation-for-nlp-1045,4,4,6.75,0.01449565589427948,0.998230516910553,0,,0.0,0,0.0011688077356666327,0.00019685935694724321,0.0004039291525259614,0.998230516910553,
generation-for-nlp-1046,4,4,6.46875,0.013465503230690956,0.9982669353485107,0,,0.0,0,9.299317025579512e-05,9.155144653050229e-05,0.0015484752366319299,0.9982669353485107,
generation-for-nlp-1047,2,2,5.765625,0.04441872984170914,0.9936515092849731,0,,0.0,0,0.0031135438475757837,0.9936515092849731,0.0006130930851213634,0.002621866762638092,
generation-for-nlp-1048,3,3,9.96875,0.000620416714809835,0.9999451637268066,0,,0.0,0,3.0893345410731854e-06,4.860205535806017e-06,0.9999451637268066,4.6838511480018497e-05,
generation-for-nlp-1049,2,2,10.265625,0.0006938464939594269,0.9999406337738037,0,,0.0,0,1.5206167518044822e-05,0.9999406337738037,9.368248356622644e-06,3.480726809357293e-05,
generation-for-nlp-1050,4,4,7.59375,0.006703890394419432,0.9992515444755554,0,,0.0,0,0.0005032121553085744,3.216927871108055e-05,0.0002130734355887398,0.9992515444755554,
generation-for-nlp-1051,4,4,6.71875,0.011242378503084183,0.9985983967781067,0,,0.0,0,0.0012063541216775775,2.1415349692688324e-05,0.00017379179189447314,0.9985983967781067,
generation-for-nlp-1052,3,3,7.453125,0.00720132514834404,0.9991887211799622,0,,0.0,0,0.0001738945284159854,5.824736945214681e-05,0.9991887211799622,0.0005791572039015591,
generation-for-nlp-1053,3,3,8.421875,0.002489424077793956,0.9997451901435852,0,,0.0,0,1.921864168252796e-05,1.5685798643971793e-05,0.9997451901435852,0.00021994569397065789,
generation-for-nlp-1055,1,1,8.609375,0.003148813731968403,0.9996851682662964,0,,0.0,0,0.9996851682662964,9.312527981819585e-05,3.943172487197444e-05,0.00018233043374493718,
generation-for-nlp-1056,2,2,6.40625,0.021570004522800446,0.9972212314605713,0,,0.0,0,0.001646616728976369,0.9972212314605713,0.0002228453231509775,0.0009093480766750872,
generation-for-nlp-1057,3,3,8.484375,0.002859976375475526,0.9997122883796692,0,,0.0,0,3.7043682823423296e-05,4.3990461563225836e-05,0.9997122883796692,0.00020661306916736066,
generation-for-nlp-1058,2,2,8.359375,0.003872513771057129,0.9996045231819153,0,,0.0,0,7.252018986037001e-05,0.9996045231819153,8.885359420673922e-05,0.000234098028158769,
generation-for-nlp-1059,4,4,7.765625,0.006398710422217846,0.9992990493774414,0,,0.0,0,0.0004237672546878457,5.3875955927651376e-05,0.00022330964566208422,0.9992990493774414,
generation-for-nlp-1060,3,3,9.765625,0.0007847163360565901,0.999929666519165,0,,0.0,0,5.255053565633716e-06,7.646058293175884e-06,0.999929666519165,5.738685649703257e-05,
generation-for-nlp-1062,3,3,9.671875,0.0009332463960163295,0.9999159574508667,0,,0.0,0,7.3530413828848395e-06,1.3630385183205362e-05,0.9999159574508667,6.302626570686698e-05,
generation-for-nlp-1063,1,1,9.71875,0.0008270323742181063,0.9999256134033203,0,,0.0,0,0.9999256134033203,7.646027370356023e-06,6.53999313726672e-06,6.014066093484871e-05,
generation-for-nlp-1064,2,2,8.3125,0.004777702037245035,0.9995015859603882,0,,0.0,0,0.00024530739756301045,0.9995015859603882,6.499998562503606e-05,0.00018808369350153953,
